Kernel Name,Number of Calls,Average Duration (s),Total Bytes,Total FLOPs (SP),Total FLOPs (DP),Total FLOPs (HP),AI (SP),AI (DP),AI (HP),Achieved Performance (SP),Achieved Performance (DP),Achieved Performance (HP)
advance_xm_wpxp_module_diagnose_upxp_6034_1,1,0.000391,549119461,17054120,182052731,0,0.031057,0.331536,0.000000,0.043587,0.465294,0.000000
advance_xm_wpxp_module_diagnose_upxp_6046_1,1,0.000005,126,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_gradzt_2d_2664_13,1,0.000149,198652335,0,17245224,0,0.000000,0.086811,0.000000,0.000000,0.115970,0.000000
grid_class_gradzt_2d_2678_13,1,0.000006,1048834,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_gradzt_2d_2664_14,1,0.000149,198926073,0,17278380,0,0.000000,0.086858,0.000000,0.000000,0.115969,0.000000
grid_class_gradzt_2d_2678_14,1,0.000006,1048833,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_diagnose_upxp_6034_2,1,0.000390,549144372,17025320,181745291,0,0.031003,0.330961,0.000000,0.043599,0.465422,0.000000
advance_xm_wpxp_module_diagnose_upxp_6046_2,1,0.000005,126,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_gradzt_2d_2664_15,1,0.000149,198729416,0,17228160,0,0.000000,0.086692,0.000000,0.000000,0.115880,0.000000
grid_class_gradzt_2d_2678_15,1,0.000006,1048705,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_gradzt_2d_2664_16,1,0.000148,198574820,0,17285400,0,0.000000,0.087047,0.000000,0.000000,0.116466,0.000000
grid_class_gradzt_2d_2678_16,1,0.000006,1048832,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_diagnose_upxp_6034_3,1,0.000390,549225525,17093440,181617800,0,0.031123,0.330680,0.000000,0.043788,0.465248,0.000000
advance_xm_wpxp_module_diagnose_upxp_6046_3,1,0.000006,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_gradzt_2d_2664_17,1,0.000150,198600682,0,17286696,0,0.000000,0.087042,0.000000,0.000000,0.115208,0.000000
grid_class_gradzt_2d_2678_17,1,0.000006,1048707,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_gradzt_2d_2664_18,1,0.000149,198905545,0,17267040,0,0.000000,0.086810,0.000000,0.000000,0.116092,0.000000
grid_class_gradzt_2d_2678_18,1,0.000006,1048706,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_diagnose_upxp_6034_4,1,0.000390,549234576,17023560,181726503,0,0.030995,0.330872,0.000000,0.043595,0.465374,0.000000
advance_xm_wpxp_module_diagnose_upxp_6046_4,1,0.000005,126,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_solve_xm_wpxp_with_single_lhs_3213_1,1,0.000490,695221117,0,78047950,0,0.000000,0.112263,0.000000,0.000000,0.159256,0.000000
grid_class_zm2zt_gpu_2281_16,1,0.000199,271991366,0,25807800,0,0.000000,0.094885,0.000000,0.000000,0.129391,0.000000
grid_class_zt2zm_gpu_1650_21,1,0.000197,269758409,0,25609560,0,0.000000,0.094935,0.000000,0.000000,0.130299,0.000000
grid_class_zt2zm_gpu_1666_21,1,0.000008,2621826,0,192570,0,0.000000,0.073449,0.000000,0.000000,0.025179,0.000000
grid_class_zm2zt_gpu_2281_17,1,0.000199,272137763,0,25914240,0,0.000000,0.095225,0.000000,0.000000,0.130071,0.000000
grid_class_zt2zm_gpu_1650_22,1,0.000197,270015684,0,25641720,0,0.000000,0.094964,0.000000,0.000000,0.130103,0.000000
grid_class_zt2zm_gpu_1666_22,1,0.000008,2621694,0,194460,0,0.000000,0.074173,0.000000,0.000000,0.025533,0.000000
advance_xm_wpxp_module_wpxp_terms_bp_pr3_rhs_5644_3,1,0.000005,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_wpxp_terms_bp_pr3_rhs_5650_3,1,0.000199,269050758,17007600,155619540,0,0.063213,0.578402,0.000000,0.085503,0.782354,0.000000
advance_xm_wpxp_module_wpxp_terms_bp_pr3_rhs_5658_3,1,0.000005,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_xm_wpxp_rhs_1829_3,1,0.000006,524416,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_xm_wpxp_rhs_1837_3,1,0.000149,198561880,0,17332810,0,0.000000,0.087292,0.000000,0.000000,0.116159,0.000000
advance_xm_wpxp_module_xm_wpxp_rhs_1853_3,1,0.000444,620236726,0,94061482,0,0.000000,0.151654,0.000000,0.000000,0.211621,0.000000
advance_xm_wpxp_module_xm_wpxp_rhs_1870_3,1,0.000005,126,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_xm_wpxp_rhs_1879_3,1,0.000144,192318420,0,17104976,0,0.000000,0.088941,0.000000,0.000000,0.119129,0.000000
advance_xm_wpxp_module_wpxp_terms_bp_pr3_rhs_5644_4,1,0.000005,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_wpxp_terms_bp_pr3_rhs_5650_4,1,0.000199,269141211,17072480,156213192,0,0.063433,0.580413,0.000000,0.085885,0.785844,0.000000
advance_xm_wpxp_module_wpxp_terms_bp_pr3_rhs_5658_4,1,0.000005,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_xm_wpxp_rhs_1829_4,1,0.000006,524417,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_xm_wpxp_rhs_1837_4,1,0.000147,198334925,0,17304650,0,0.000000,0.087250,0.000000,0.000000,0.117559,0.000000
advance_xm_wpxp_module_xm_wpxp_rhs_1853_4,1,0.000443,620161238,0,94038978,0,0.000000,0.151636,0.000000,0.000000,0.212473,0.000000
advance_xm_wpxp_module_xm_wpxp_rhs_1870_4,1,0.000005,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_xm_wpxp_rhs_1879_4,1,0.000144,192388212,0,17099488,0,0.000000,0.088880,0.000000,0.000000,0.118905,0.000000
advance_xm_wpxp_module_solve_xm_wpxp_with_single_lhs_3315_1,1,0.000863,1105207299,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
penta_lu_solvers_penta_lu_solve_multiple_rhs_lhs_289_1,1,0.000010,5243004,0,1827780,0,0.000000,0.348613,0.000000,0.000000,0.174141,0.000000
penta_lu_solvers_penta_lu_solve_multiple_rhs_lhs_302_1,1,0.001026,1365720080,0,343555380,0,0.000000,0.251556,0.000000,0.000000,0.335011,0.000000
penta_lu_solvers_penta_lu_solve_multiple_rhs_lhs_317_1,1,0.000012,7340161,0,2278152,0,0.000000,0.310368,0.000000,0.000000,0.191377,0.000000
penta_lu_solvers_penta_lu_solve_multiple_rhs_lhs_338_1,1,0.001830,2326292549,0,348758375,0,0.000000,0.149920,0.000000,0.000000,0.190577,0.000000
penta_lu_solvers_penta_lu_solve_multiple_rhs_lhs_354_1,1,0.001453,1890283631,0,277186002,0,0.000000,0.146637,0.000000,0.000000,0.190824,0.000000
advance_xm_wpxp_module_xm_wpxp_clipping_and_stats_4742_1,1,0.000195,259769916,0,0,17088390,0.000000,0.000000,0.065783,0.000000,0.000000,0.087759
advance_xm_wpxp_module_xm_wpxp_clipping_and_stats_4753_1,1,0.000105,125015452,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_542_1,1,0.000070,50275352,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_zm2zt_gpu_2281_18,1,0.000199,271805251,0,25802280,0,0.000000,0.094929,0.000000,0.000000,0.129696,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_560_1,1,0.000195,260039501,0,0,17297982,0.000000,0.000000,0.066521,0.000000,0.000000,0.088631
mono_flux_limiter_monotonic_turbulent_flux_limit_576_1,1,0.000299,401606017,0,157401792,0,0.000000,0.391931,0.000000,0.000000,0.526413,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_641_1,1,0.000309,337145673,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_663_1,1,0.000394,542298535,0,69383952,0,0.000000,0.127944,0.000000,0.000000,0.176252,0.000000
grid_class_zt2zm_gpu_1650_23,1,0.000197,269999910,0,25703160,0,0.000000,0.095197,0.000000,0.000000,0.130351,0.000000
grid_class_zt2zm_gpu_1666_23,1,0.000008,2621823,0,179172,0,0.000000,0.068339,0.000000,0.000000,0.023526,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_686_1,1,0.000380,504810193,0,51934176,16487040,0.000000,0.102879,0.032660,0.000000,0.136600,0.043365
mono_flux_limiter_monotonic_turbulent_flux_limit_686_2,1,0.000138,262464,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_134_1,1,0.000128,69890652,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_134_2,1,0.000138,262214,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_xm_wpxp_clipping_and_stats_5051_1,1,0.000104,125508850,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_covar_599_1,1,0.000227,302287934,0,134214048,0,0.000000,0.443994,0.000000,0.000000,0.592149,0.000000
clip_explicit_clip_covar_629_1,1,0.000005,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_xm_wpxp_clipping_and_stats_4742_2,1,0.000194,259871184,0,0,17130538,0.000000,0.000000,0.065919,0.000000,0.000000,0.088470
advance_xm_wpxp_module_xm_wpxp_clipping_and_stats_4753_2,1,0.000105,125115480,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_542_2,1,0.000070,50313849,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_zm2zt_gpu_2281_19,1,0.000199,271802557,0,25810320,0,0.000000,0.094960,0.000000,0.000000,0.129653,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_560_2,1,0.000195,259929808,0,0,17266166,0.000000,0.000000,0.066426,0.000000,0.000000,0.088526
mono_flux_limiter_monotonic_turbulent_flux_limit_576_2,1,0.000300,401566238,0,157049280,0,0.000000,0.391092,0.000000,0.000000,0.523163,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_641_2,1,0.000309,336921857,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_663_2,1,0.000394,542829504,0,69530886,0,0.000000,0.128090,0.000000,0.000000,0.176654,0.000000
grid_class_zt2zm_gpu_1650_24,1,0.000197,269904642,0,25626720,0,0.000000,0.094947,0.000000,0.000000,0.130344,0.000000
grid_class_zt2zm_gpu_1666_24,1,0.000008,2621825,0,194370,0,0.000000,0.074135,0.000000,0.000000,0.025847,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_686_3,1,0.000358,477729290,0,51351696,16339176,0.000000,0.107491,0.034202,0.000000,0.143447,0.045642
mono_flux_limiter_monotonic_turbulent_flux_limit_686_4,1,0.000136,262416,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_134_3,1,0.000127,69898610,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
fill_holes_fill_holes_vertical_134_4,1,0.000137,262264,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_xm_wpxp_clipping_and_stats_5051_2,1,0.000104,124891361,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_covar_599_2,1,0.000199,270219375,0,130018248,0,0.000000,0.481158,0.000000,0.000000,0.653963,0.000000
clip_explicit_clip_covar_629_2,1,0.000005,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_xm_wpxp_clipping_and_stats_4742_3,1,0.000194,259987549,0,0,17425044,0.000000,0.000000,0.067023,0.000000,0.000000,0.089753
advance_xm_wpxp_module_xm_wpxp_clipping_and_stats_4753_3,1,0.000105,125204728,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_542_3,1,0.000070,50287649,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_zm2zt_gpu_2281_20,1,0.000199,272004569,0,25722120,0,0.000000,0.094565,0.000000,0.000000,0.129272,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_560_3,1,0.000195,259762398,0,0,17161452,0.000000,0.000000,0.066066,0.000000,0.000000,0.088163
mono_flux_limiter_monotonic_turbulent_flux_limit_576_3,1,0.000298,401772026,0,157438728,0,0.000000,0.391861,0.000000,0.000000,0.527610,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_641_3,1,0.000308,336906089,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_663_3,1,0.000394,542683171,0,69605406,0,0.000000,0.128262,0.000000,0.000000,0.176742,0.000000
grid_class_zt2zm_gpu_1650_25,1,0.000198,269531946,0,25520520,0,0.000000,0.094685,0.000000,0.000000,0.129194,0.000000
grid_class_zt2zm_gpu_1666_25,1,0.000008,2621826,0,192810,0,0.000000,0.073540,0.000000,0.000000,0.024796,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_686_5,1,0.000357,476069022,0,51407928,16357068,0.000000,0.107984,0.034359,0.000000,0.144132,0.045860
mono_flux_limiter_monotonic_turbulent_flux_limit_686_6,1,0.000136,262403,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_733_1,1,0.000424,477292589,0,51173775,0,0.000000,0.107217,0.000000,0.000000,0.120720,0.000000
mean_adv_term_ma_zt_lhs_267_2,1,0.000310,324613216,0,16961500,0,0.000000,0.052251,0.000000,0.000000,0.054644,0.000000
mean_adv_term_ma_zt_lhs_299_2,1,0.000008,1048706,0,128960,0,0.000000,0.122971,0.000000,0.000000,0.015560,0.000000
mean_adv_term_ma_zt_lhs_328_2,1,0.000008,524413,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mono_flux_limiter_mfl_xm_lhs_1118_1,1,0.000295,398723496,0,95994847,0,0.000000,0.240755,0.000000,0.000000,0.325857,0.000000
mono_flux_limiter_mfl_xm_rhs_1181_1,1,0.000355,484961917,16945808,191795736,16945808,0.034943,0.395486,0.034943,0.047729,0.540209,0.047729
tridiag_lu_solvers_tridiag_lu_solve_single_rhs_multiple_lhs_195_1,1,0.000006,1572992,0,712932,0,0.000000,0.453233,0.000000,0.000000,0.111955,0.000000
tridiag_lu_solvers_tridiag_lu_solve_single_rhs_multiple_lhs_202_1,1,0.000258,331542876,0,111728800,0,0.000000,0.336997,0.000000,0.000000,0.433245,0.000000
tridiag_lu_solvers_tridiag_lu_solve_single_rhs_multiple_lhs_211_1,1,0.000007,2097278,0,777216,0,0.000000,0.370583,0.000000,0.000000,0.117333,0.000000
tridiag_lu_solvers_tridiag_lu_solve_single_rhs_multiple_lhs_218_1,1,0.000307,411656722,0,25506892,0,0.000000,0.061962,0.000000,0.000000,0.082970,0.000000
tridiag_lu_solvers_tridiag_lu_solve_single_rhs_multiple_lhs_229_1,1,0.000163,193967422,0,17195374,0,0.000000,0.088651,0.000000,0.000000,0.105612,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_829_1,1,0.000124,125189632,0,0,17378988,0.000000,0.000000,0.138821,0.000000,0.000000,0.140588
mono_flux_limiter_monotonic_turbulent_flux_limit_876_1,1,0.000007,1048705,0,122452,0,0.000000,0.116765,0.000000,0.000000,0.016932,0.000000
advance_xm_wpxp_module_xm_wpxp_clipping_and_stats_5051_3,1,0.000104,125563529,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_covar_599_3,1,0.000201,270078510,0,130473436,0,0.000000,0.483094,0.000000,0.000000,0.648219,0.000000
clip_explicit_clip_covar_629_3,1,0.000005,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_xm_wpxp_clipping_and_stats_4742_4,1,0.000193,260048453,0,0,17476200,0.000000,0.000000,0.067204,0.000000,0.000000,0.090389
advance_xm_wpxp_module_xm_wpxp_clipping_and_stats_4753_4,1,0.000106,125315596,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_542_4,1,0.000070,50218759,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
grid_class_zm2zt_gpu_2281_21,1,0.000200,271775587,0,25769880,0,0.000000,0.094820,0.000000,0.000000,0.129097,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_560_4,1,0.000195,259774278,0,0,17158664,0.000000,0.000000,0.066052,0.000000,0.000000,0.088076
mono_flux_limiter_monotonic_turbulent_flux_limit_576_4,1,0.000300,401617784,0,156670244,0,0.000000,0.390098,0.000000,0.000000,0.522011,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_641_4,1,0.000308,336959880,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_663_4,1,0.000395,542440946,0,69275898,0,0.000000,0.127711,0.000000,0.000000,0.175265,0.000000
grid_class_zt2zm_gpu_1650_26,1,0.000197,269744352,0,25557480,0,0.000000,0.094747,0.000000,0.000000,0.129633,0.000000
grid_class_zt2zm_gpu_1666_26,1,0.000008,2621820,0,193350,0,0.000000,0.073746,0.000000,0.000000,0.025602,0.000000
mono_flux_limiter_monotonic_turbulent_flux_limit_686_7,1,0.000359,477433837,0,51415188,16359378,0.000000,0.107691,0.034265,0.000000,0.143074,0.045524
mono_flux_limiter_monotonic_turbulent_flux_limit_686_8,1,0.000139,262985,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xm_wpxp_module_xm_wpxp_clipping_and_stats_5051_4,1,0.000104,125595559,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
clip_explicit_clip_covar_599_4,1,0.000199,269162601,0,130026096,0,0.000000,0.483076,0.000000,0.000000,0.652427,0.000000
clip_explicit_clip_covar_629_4,1,0.000005,126,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_clubb_core_module_clip_rcm_5634_1,1,0.000103,139464686,0,0,17306136,0.000000,0.000000,0.124090,0.000000,0.000000,0.167695
advance_xp2_xpyp_module_advance_xp2_xpyp_513_1,1,0.000147,192451087,0,0,17445560,0.000000,0.000000,0.090649,0.000000,0.000000,0.118723
advance_xp2_xpyp_module_advance_xp2_xpyp_524_1,1,0.000150,192309449,0,17545294,17384328,0.000000,0.091235,0.090398,0.000000,0.117306,0.116230
advance_xp2_xpyp_module_advance_xp2_xpyp_543_1,1,0.000162,191497499,0,17402906,17230600,0.000000,0.090878,0.089978,0.000000,0.107521,0.106456
grid_class_zt2zm_gpu_1650_27,1,0.000198,269605196,0,25696080,0,0.000000,0.095310,0.000000,0.000000,0.129999,0.000000
grid_class_zt2zm_gpu_1666_27,1,0.000008,2621823,0,188340,0,0.000000,0.071836,0.000000,0.000000,0.024730,0.000000
grid_class_zt2zm_gpu_1650_28,1,0.000197,269776207,0,25645800,0,0.000000,0.095063,0.000000,0.000000,0.130356,0.000000
grid_class_zt2zm_gpu_1666_28,1,0.000008,2621821,0,192180,0,0.000000,0.073300,0.000000,0.000000,0.025023,0.000000
advance_xp2_xpyp_module_calc_xp2_xpyp_ta_terms_4112_1,1,0.000106,125539320,0,96679480,0,0.000000,0.770113,0.000000,0.000000,0.912208,0.000000
grid_class_zm2zt_gpu_2281_22,1,0.000200,271918273,0,25721040,0,0.000000,0.094591,0.000000,0.000000,0.128791,0.000000
advance_xp2_xpyp_module_calc_xp2_xpyp_ta_terms_4123_1,1,0.000204,274116950,17445600,326232720,0,0.063643,1.190122,0.000000,0.085344,1.595926,0.000000
advance_xp2_xpyp_module_calc_xp2_xpyp_ta_terms_4132_1,1,0.000203,271601230,17219600,322867500,0,0.063400,1.188756,0.000000,0.084782,1.589666,0.000000
advance_xp2_xpyp_module_calc_xp2_xpyp_ta_terms_4412_1,1,0.000199,264513322,0,26346032,17422376,0.000000,0.099602,0.065866,0.000000,0.132408,0.087560
turbulent_adv_pdf_xpyp_term_ta_pdf_lhs_378_2,1,0.000005,129,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_lhs_425_1,1,0.000396,542318512,0,51749760,0,0.000000,0.095423,0.000000,0.000000,0.130723,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_lhs_477_2,1,0.000005,131,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_calc_xp2_xpyp_ta_terms_4456_1,1,0.000488,613066952,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_calc_xp2_xpyp_ta_terms_4506_1,1,0.000245,335474917,0,17503068,17503068,0.000000,0.052174,0.052174,0.000000,0.071537,0.071537
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_896_1,1,0.000004,258,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_921_1,1,0.000301,411473253,0,51225175,0,0.000000,0.124492,0.000000,0.000000,0.170115,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_952_1,1,0.000005,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_calc_xp2_xpyp_ta_terms_4561_1,1,0.000152,200418880,0,17542787,17381844,0.000000,0.087531,0.086728,0.000000,0.115243,0.114186
advance_xp2_xpyp_module_calc_xp2_xpyp_ta_terms_4568_1,1,0.000103,123998585,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_896_2,1,0.000004,129,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_921_2,1,0.000300,411260932,0,51405616,0,0.000000,0.124995,0.000000,0.000000,0.171188,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_952_2,1,0.000005,126,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_calc_xp2_xpyp_ta_terms_4619_1,1,0.000297,407995000,0,17463006,17463006,0.000000,0.042802,0.042802,0.000000,0.058857,0.058857
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_896_3,1,0.000004,257,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_921_3,1,0.000299,411616110,0,51332720,0,0.000000,0.124710,0.000000,0.000000,0.171493,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_952_3,1,0.000004,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_calc_xp2_xpyp_ta_terms_5289_1,1,0.000448,619063678,0,61648272,0,0.000000,0.099583,0.000000,0.000000,0.137627,0.000000
advance_xp2_xpyp_module_calc_xp2_xpyp_ta_terms_5303_1,1,0.000160,191591657,0,0,17449900,0.000000,0.000000,0.091079,0.000000,0.000000,0.108888
turbulent_adv_pdf_xpyp_term_ta_pdf_lhs_378_3,1,0.000005,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_lhs_425_2,1,0.000396,542644542,0,51648360,0,0.000000,0.095179,0.000000,0.000000,0.130446,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_lhs_477_3,1,0.000005,130,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_calc_xp2_xpyp_ta_terms_5353_1,1,0.000318,406717659,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_896_4,1,0.000004,129,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_921_4,1,0.000301,411272483,0,51395206,0,0.000000,0.124966,0.000000,0.000000,0.170553,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_952_4,1,0.000005,128,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_896_5,1,0.000004,127,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_921_5,1,0.000301,411354235,0,51392186,0,0.000000,0.124934,0.000000,0.000000,0.170761,0.000000
turbulent_adv_pdf_xpyp_term_ta_pdf_rhs_952_5,1,0.000005,126,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
diffusion_diffusion_zm_lhs_831_2,1,0.000149,199594981,0,17476580,0,0.000000,0.087560,0.000000,0.000000,0.117577,0.000000
grid_class_gradzt_2d_2664_19,1,0.000149,198869605,0,17115396,0,0.000000,0.086063,0.000000,0.000000,0.114875,0.000000
grid_class_gradzt_2d_2678_19,1,0.000006,1048706,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
diffusion_diffusion_zm_lhs_842_2,1,0.000151,200415793,0,17391024,17391024,0.000000,0.086775,0.086775,0.000000,0.115411,0.115411
diffusion_diffusion_zm_lhs_852_2,1,0.000008,1048832,0,121840,0,0.000000,0.116167,0.000000,0.000000,0.015230,0.000000
diffusion_diffusion_zm_lhs_861_2,1,0.000261,327988931,0,34367156,16901880,0.000000,0.104781,0.051532,0.000000,0.131647,0.064744
diffusion_diffusion_zm_lhs_877_2,1,0.000008,1048962,0,130600,0,0.000000,0.124504,0.000000,0.000000,0.015518,0.000000
diffusion_diffusion_zm_lhs_893_2,1,0.000009,3146109,0,385892,0,0.000000,0.122657,0.000000,0.000000,0.043692,0.000000
diffusion_diffusion_zm_lhs_934_2,1,0.000398,545504822,0,146064240,0,0.000000,0.267760,0.000000,0.000000,0.366657,0.000000
diffusion_diffusion_zm_lhs_990_2,1,0.000009,3146239,0,394791,0,0.000000,0.125480,0.000000,0.000000,0.044378,0.000000
mean_adv_term_ma_zm_lhs_467_2,1,0.000006,126,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
mean_adv_term_ma_zm_lhs_476_2,1,0.000345,471006127,0,51763248,0,0.000000,0.109899,0.000000,0.000000,0.150251,0.000000
mean_adv_term_ma_zm_lhs_495_2,1,0.000006,128,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
advance_xp2_xpyp_module_advance_xp2_xpyp_628_1,1,0.000008,1573120,0,515280,0,0.000000,0.327553,0.000000,0.000000,0.064410,0.000000
